OFICINA;NUMERO;CUENTA;CTRA_CTA;APLICA;MONEDA;MARCO;CTAITB;NIVEL;FONDOS;TIPO;SECUENCIA;PRESUP;T_PRESUP;T_PASIVO;RUBRO;TGIRO;CTAGIRO;SALDO;PROTECT
01;41302004;OTROS INGRESOS;;VERDADERO;B;4;42102001;5;FALSO;;29100000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;FALSO
01;41302005;FEE;;VERDADERO;B;4;42102001;5;FALSO;;29200000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;FALSO
01;42;INGRESOS NO OPERATIVOS;;FALSO;D;4;142102001;2;FALSO;;29300000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;421;INGRESOS FINANCIEROS;;FALSO;D;4;142102001;3;FALSO;;29400000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;42101;INGRESOS BANCARIOS;;FALSO;D;4;142102001;4;FALSO;;29500000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;42101001;INGRESOS POR INTERESES CTAS.CTES.;;VERDADERO;D;4;142102001;5;FALSO;;29600000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;42102;OTROS INGRESOS NO OPERATIVOS;;FALSO;D;4;142102001;4;FALSO;;29700000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;42102001;AJUSTE POR INFLACION TENENCIA DE BIENES;;VERDADERO;D;4;42102001;5;FALSO;B;29800000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;5;GASTOS;;FALSO;D;5;142102001;1;FALSO;;29900000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51;GASTOS OPERATIVOS;;FALSO;D;5;142102001;2;FALSO;;30000000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;511;GASTOS DE COMERCIALIZACION;;FALSO;D;5;142102001;3;FALSO;;30100000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51101;GASTOS COMERCIALES;;FALSO;D;5;142102001;4;FALSO;;30200000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51101001;PUBLICIDAD;;VERDADERO;D;5;142102001;5;FALSO;;30300000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51101002;COMISIONES A PROMOTORES;;VERDADERO;D;5;142102001;5;FALSO;;30400000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51101003;DESCUENTOS S/ VENTAS;;VERDADERO;D;5;142102001;5;FALSO;;30500000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51101004;EVENTOS SOCIALES;;VERDADERO;D;5;42102001;5;FALSO;;30600000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;51101005;GASTOS POR DEVOLUCION DE BOLETOS;;VERDADERO;D;5;42102001;5;FALSO;;30700000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51101006;GASTOS DE IMPRENTA;;VERDADERO;D;5;42102001;5;FALSO;;30800000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;51101007;DESCUENTO COMISION LINEA AEREA;;VERDADERO;D;5;42102001;5;FALSO;;30900000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;51103;GASTOS BSP-IATA;;FALSO;;5;42102001;4;FALSO;;31000000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;51103002;SEGUROS (BSP);;VERDADERO;B;5;42102001;5;FALSO;;31100000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;51103003;MULTAS POR ERROR DE EMISION DE BOLETOS;;VERDADERO;B;5;42102001;5;FALSO;;31200000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;51103004;GASTOS POR BOLETOS ANULADOS;;VERDADERO;B;5;42102001;5;FALSO;;31300000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;FALSO
01;51103005;IATA SERVICIO BSP LINK;;VERDADERO;B;5;42102001;5;FALSO;;31400000.000000;0.00;;FALSO;;VERDADERO;;0.00;FALSO
01;51103006;SERVICIO GCP TAM MILITAR/ECO JET;;VERDADERO;B;5;42102001;5;FALSO;;31500000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;512;GASTOS DE ADMINISTRACION;;FALSO;D;5;142102001;3;FALSO;;31600000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51201;GASTOS PERSONAL ADMINISTRATIVO;;FALSO;D;5;142102001;4;FALSO;;31700000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51201001;SUELDOS Y SALARIOS PERSONAL;;VERDADERO;D;5;;5;FALSO;;31800000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51201002;APORTES CAJA NACIONAL DE SALUD;;VERDADERO;D;5;;5;FALSO;;31900000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51201003;APORTES AFP (RIESGO PROF.);;VERDADERO;D;5;;5;FALSO;;32000000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51201004;HORAS EXTRAS;;VERDADERO;D;5;42102001;5;FALSO;;32100000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;51201006;SUBSIDIOS;;VERDADERO;D;5;42102001;5;FALSO;;32200000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;51201007;AGUINALDOS;;VERDADERO;D;5;42102001;5;FALSO;;32300000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51201009;PERSONAL EVENTUAL;;VERDADERO;D;5;42102001;5;FALSO;;32400000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;51201010;VACACIONES;;VERDADERO;B;5;42102001;5;FALSO;;32500000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;FALSO
01;51201011;INCENTIVOS PERSONAL;;VERDADERO;B;5;42102001;5;FALSO;;32600000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;FALSO
01;51201012;COMISIONES PERSONAL;;VERDADERO;B;5;42102001;5;FALSO;;32700000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;FALSO
01;51201013;CAPACITACION DE PERSONAL;;VERDADERO;B;5;42102001;5;FALSO;;32800000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;FALSO
01;51201014;INDEMNIZACION;;VERDADERO;B;5;42102001;5;FALSO;;32900000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;51202;GASTOS SERVICIOS BASICOS;;FALSO;D;5;142102001;4;FALSO;;33000000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51202001;CRE;;VERDADERO;D;5;142102001;5;FALSO;;33100000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51202002;SAGUAPAC;;VERDADERO;D;5;142102001;5;FALSO;;33200000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51203;GASTOS DE COMUNICACION;;FALSO;D;5;142102001;4;FALSO;;33300000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51203001;COTAS;;VERDADERO;D;5;142102001;5;FALSO;;33400000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51203002;ENTEL;;VERDADERO;D;5;142102001;5;FALSO;;33500000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51203003;ENTEL MOVIL;;VERDADERO;D;5;142102001;5;FALSO;;33600000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51203004;TELECEL û TELEGRUP;;VERDADERO;D;5;142102001;5;FALSO;;33700000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51203005;CURRIER;;VERDADERO;D;5;142102001;5;FALSO;;33800000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51203006;SERVICIO DE INTERNET;;VERDADERO;D;5;142102001;5;FALSO;;33900000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51203008;BOLIVIATEL;;VERDADERO;D;5;42102001;5;FALSO;;34000000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;51203009;VIVA GSM-CELULAR;;VERDADERO;D;5;42102001;5;FALSO;;34100000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;51204;GASTOS GENERALES DE OFICINA;;FALSO;;5;142102001;4;FALSO;;34200000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51204001;MATERIAL DE ESCRITORIO;;VERDADERO;D;5;142102001;5;FALSO;;34300000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51204002;MATERIAL DE LIMPIEZA;;VERDADERO;D;5;142102001;5;FALSO;;34400000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51204003;MATERIAL ELECTRICO Y OTROS;;VERDADERO;D;5;142102001;5;FALSO;;34500000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51204004;TRANSPORTE;;VERDADERO;D;5;142102001;5;FALSO;;34600000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51204005;FOTOCOPIAS;;VERDADERO;D;5;142102001;5;FALSO;;34700000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51204006;TRAMITES LEGALES OFICINA Y FORMULARIOS;;VERDADERO;D;5;;5;FALSO;;34800000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51204007;REFRIGERIOS,VIATICOS,AGASAJOS;;VERDADERO;D;5;42102001;5;FALSO;;34900000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51204008;SEGURIDAD Y VIGILANCIA;;VERDADERO;D;5;142102001;5;FALSO;;35000000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51204009;PRIMAS DE SEGUROS;;VERDADERO;D;5;142102001;5;FALSO;;35100000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51204010;PASAJES Y VIATICOS;;VERDADERO;D;5;42102001;5;FALSO;;35200000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;51204011;GASTOS DE REPRESENTACION;;VERDADERO;D;5;42102001;5;FALSO;;35300000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;51204012;ABAVYT;;VERDADERO;D;5;42102001;5;FALSO;;35400000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;51204013;DIFERENCIA EN CAJA;;VERDADERO;D;5;42102001;5;FALSO;;35500000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;51204014;DONACIONES;;VERDADERO;D;5;42102001;5;FALSO;;35600000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;51204015;SERVICIOS MEDICOS;;VERDADERO;D;5;42102001;5;FALSO;;35700000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;51205;MANTENIMIENTO ACTIVO FIJO;;FALSO;D;5;142102001;4;FALSO;;35800000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51205001;MANTENIMIENTO Y REFACCION DE EDIFICIO;;VERDADERO;D;5;;5;FALSO;;35900000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51205003;MANTENIMIENTO MUEBLES Y ENSERES;;VERDADERO;D;5;142102001;5;FALSO;;36000000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51205004;MANTENIMIENTO EQUIPO DE COMPUTACION;;VERDADERO;D;5;142102001;5;FALSO;;36100000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51205005;MANTENIMIENTO EQUIP.DE OFICINA;;VERDADERO;B;5;42102001;5;FALSO;;36200000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;FALSO
01;51206;ASESORIAS Y HONORARIOS A TERCEROS;;FALSO;D;5;142102001;4;FALSO;;36300000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51206001;ASESORIA LEGAL EXTERNA;;VERDADERO;D;5;142102001;5;FALSO;;36400000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51206002;AUDITORIA EXTERNA;;VERDADERO;D;5;142102001;5;FALSO;;36500000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51206003;CONSULTORIAS;;VERDADERO;D;5;142102001;5;FALSO;;36600000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51206004;HONORARIOS PROFESIONALES;;VERDADERO;D;5;42102001;5;;;36700000.000000;0.00;VERDADERO;;;;;0.00;
01;51207;DEPRECIACIONES Y AMORTIZACIONES;;FALSO;D;5;142102001;4;FALSO;;36800000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51207001;DEPRECIACION EDIFICIOS;;VERDADERO;D;5;142102001;5;FALSO;;36900000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51207002;DEPRECIACION VEHICULOS;;VERDADERO;D;5;142102001;5;FALSO;;37000000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51207003;DEPRECIACION MUEBLES Y ENSERES;;VERDADERO;D;5;42102001;5;FALSO;;37100000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;51207004;DEPRECIACION EQUIPOS DE COMPUTACION;;VERDADERO;D;5;42102001;5;FALSO;;37200000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;51207005;DEPRECIACION EQUIPO DE OFICINA;;VERDADERO;D;5;42102001;5;FALSO;;37300000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;513;GASTOS IMPOSITIVOS;;FALSO;D;5;142102001;3;FALSO;;37400000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51301;IMPUESTOS Y PATENTES;;FALSO;D;5;142102001;4;FALSO;;37500000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51301001;IVA;;VERDADERO;D;5;;5;FALSO;;37600000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51301002;IT;;VERDADERO;D;5;42102001;5;FALSO;;37700000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51301003;PATENTE MUNICIPALES;;VERDADERO;D;5;142102001;5;FALSO;;37800000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51301004;IMPUESTOS SOBRE INMUEBLES;;VERDADERO;D;5;142102001;5;FALSO;;37900000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51301005;MULTAS, INTERESES U OTROS;;VERDADERO;D;5;142102001;5;FALSO;;38000000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51301006;ITF;;VERDADERO;D;5;42102001;5;FALSO;;38100000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;515;GASTOS FINANCIEROS;;FALSO;D;5;142102001;3;FALSO;;38200000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51501;GASTOS FINANCIEROS;;FALSO;D;5;142102001;4;FALSO;;38300000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51501001;INTERESES BANCARIOS;;VERDADERO;D;5;;5;FALSO;;38400000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51501002;INTERES PARTICULARES;;VERDADERO;D;5;142102001;5;FALSO;;38500000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51501003;INTERESES POR SOBREGIROS;;VERDADERO;D;5;142102001;5;FALSO;;38600000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51501004;INTERESES TARJETA DE CREDITO;;VERDADERO;D;5;142102001;5;FALSO;;38700000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51501005;DIFERENCIA DE CAMBIO;;VERDADERO;D;5;42102001;5;FALSO;;38800000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;51502;COMISIONES Y GASTOS BANCARIOS;;FALSO;D;5;142102001;4;FALSO;;38900000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51502001;COMISIONES BANCARIAS;;VERDADERO;D;5;142102001;5;FALSO;;39000000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51502002;GASTOS BANCARIOS;;VERDADERO;D;5;142102001;5;FALSO;;39100000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;51502003;GASTO COMIS.TARJETA CREDITO;;VERDADERO;D;5;42102001;5;FALSO;;39200000.000000;0.00;VERDADERO;FALSO;;FALSO;;0.00;
01;517;OTROS GASTOS OPERATIVOS;;FALSO;;5;42102001;3;FALSO;;39300000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;
01;51701;OTROS GASTOS;;FALSO;;5;42102001;4;FALSO;;39400000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;FALSO
01;51701001;CASTIGO CUENTAS INCOBRABLES;;VERDADERO;B;5;42102001;5;FALSO;;39500000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;FALSO
01;51701002;GASTOS DE GESTIONES ANTERIORES;;VERDADERO;B;5;42102001;5;FALSO;;39600000.000000;0.00;VERDADERO;FALSO;;VERDADERO;;0.00;FALSO
01;51701006;BILLETES FALSOS;;VERDADERO;B;5;42102001;5;FALSO;B;39700000.000000;0.00;;FALSO;;VERDADERO;;0.00;
